From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
Q6ZN01	UniRef100_Q6ZN01	Cluster: MEF2-activating motif and SAP domain-containing transcriptional regulator	2	1.0	Homo sapiens	9606
Q6ZN12	UniRef100_Q6ZN12	Cluster: cDNA FLJ16526 fis, clone OCBBF2006987	1	1.0	Homo sapiens	9606
Q6ZN16	UniRef100_Q6ZN16	Cluster: Mitogen-activated protein kinase kinase kinase 15	1	1.0	Homo sapiens	9606
Q6ZN54	UniRef100_Q6ZN54	Cluster: Differentially expressed in FDCP 8 homolog	3	1.0	Homo sapiens	9606
Q6ZN55	UniRef100_Q6ZN55	Cluster: Zinc finger protein 574	5	1.0	Homininae	207598
Q6ZN84	UniRef100_Q6ZN84	Cluster: Coiled-coil domain-containing protein 81	2	1.0	Homo sapiens	9606
Q6ZNA4	UniRef100_Q6ZNA4	Cluster: E3 ubiquitin-protein ligase Arkadia	2	1.0	Homo sapiens	9606
Q6ZNC4	UniRef100_Q6ZNC4	Cluster: Zinc finger protein 704	3	1.0	Homininae	207598
Q6ZNE5	UniRef100_Q6ZNE5	Cluster: Beclin 1-associated autophagy-related key regulator	1	1.0	Homo sapiens	9606
Q6ZNJ1	UniRef100_Q6ZNJ1	Cluster: Neurobeachin-like protein 2	3	1.0	Homo sapiens	9606
Q6ZP65	UniRef100_Q6ZP65	Cluster: BICD family-like cargo adapter 1	1	1.0	Homo sapiens	9606
Q6ZP82	UniRef100_Q6ZP82	Cluster: Coiled-coil domain-containing protein 141	2	1.0	Homo sapiens	9606
Q6ZPD9	UniRef100_Q6ZPD9	Cluster: Probable C-mannosyltransferase DPY19L3	5	1.0	Homininae	207598
Q6ZQS4	UniRef100_Q6ZQS4	Cluster: cDNA FLJ45445 fis, clone BRSSN2013696	1	1.0	Homo sapiens	9606
Q6ZRC0	UniRef100_Q6ZRC0	Cluster: cDNA FLJ46488 fis, clone THYMU3026869	1	1.0	Homo sapiens	9606
Q6ZRD0	UniRef100_Q6ZRD0	Cluster: cDNA FLJ46459 fis, clone THYMU3020970	1	1.0	Homo sapiens	9606
Q6ZRG2	UniRef100_Q6ZRG2	Cluster: cDNA FLJ46374 fis, clone TESTI4052217	1	1.0	Homo sapiens	9606
Q6ZRK6	UniRef100_Q6ZRK6	Cluster: Coiled-coil domain-containing protein 73	2	1.0	Homo sapiens	9606
Q6ZRP7	UniRef100_Q6ZRP7	Cluster: Sulfhydryl oxidase 2	1	1.0	Homo sapiens	9606
Q6ZRS2	UniRef100_Q6ZRS2	Cluster: Helicase SRCAP	2	1.0	Homo sapiens	9606
Q6ZRX4	UniRef100_Q6ZRX4	Cluster: cDNA FLJ46010 fis, clone SPLEN2001227	1	1.0	Homo sapiens	9606
Q6ZS17	UniRef100_Q6ZS17	Cluster: Rho family-interacting cell polarization regulator 1	2	1.0	Homo sapiens	9606
Q6ZS30	UniRef100_Q6ZS30	Cluster: Neurobeachin-like protein 1	1	1.0	Homo sapiens	9606
Q6ZS81	UniRef100_Q6ZS81	Cluster: WD repeat- and FYVE domain-containing protein 4	4	1.0	Homo sapiens	9606
Q6ZSB9	UniRef100_Q6ZSB9	Cluster: Zinc finger and BTB domain-containing protein 49	2	1.0	Homo sapiens	9606
Q6ZSC8	UniRef100_Q6ZSC8	Cluster: cDNA FLJ45632 fis, clone CHONS2001834, highly similar to Homo sapiens tumor endothelial marker 7 (TEM7)	1	1.0	Homo sapiens	9606
Q6ZSS4	UniRef100_Q6ZSS4	Cluster: cDNA FLJ45244 fis, clone BRCOC2009638	1	1.0	Homo sapiens	9606
Q6ZSS7	UniRef100_Q6ZSS7	Cluster: Major facilitator superfamily domain-containing protein 6	2	1.0	Homo sapiens	9606
Q6ZSZ5	UniRef100_Q6ZSZ5	Cluster: Rho guanine nucleotide exchange factor 18	5	1.0	Homo sapiens	9606
Q6ZTN6	UniRef100_Q6ZTN6	Cluster: Ankyrin repeat domain-containing protein 13D	4	1.0	Homo sapiens	9606
Q6ZTQ9	UniRef100_Q6ZTQ9	Cluster: cDNA FLJ44342 fis, clone TRACH3005294	1	1.0	Homo sapiens	9606
Q6ZU52	UniRef100_Q6ZU52	Cluster: Uncharacterized protein KIAA0408	2	1.0	Homo sapiens	9606
Q6ZU80	UniRef100_Q6ZU80	Cluster: Centrosomal protein of 128 kDa	2	1.0	Homo sapiens	9606
Q6ZUB0	UniRef100_Q6ZUB0	Cluster: Spermatogenesis-associated protein 31D4	1	1.0	Homo sapiens	9606
Q6ZUJ4	UniRef100_Q6ZUJ4	Cluster: Uncharacterized protein C3orf62	1	1.0	Homo sapiens	9606
Q6ZUJ8	UniRef100_Q6ZUJ8	Cluster: Phosphoinositide 3-kinase adapter protein 1	2	1.0	Homo sapiens	9606
Q6ZUM4	UniRef100_Q6ZUM4	Cluster: Rho GTPase-activating protein 27	3	1.0	Homo sapiens	9606
Q6ZUS5	UniRef100_Q6ZUS5	Cluster: Coiled-coil domain-containing protein 121	1	1.0	Homo sapiens	9606
Q6ZUT9	UniRef100_Q6ZUT9	Cluster: DENN domain-containing protein 5B	3	1.0	Homininae	207598
Q6ZV49	UniRef100_Q6ZV49	Cluster: cDNA FLJ42988 fis, clone BRTHA2008955	1	1.0	Homo sapiens	9606
Q6ZV73	UniRef100_Q6ZV73	Cluster: FYVE, RhoGEF and PH domain-containing protein 6	2	1.0	Homo sapiens	9606
Q6ZVL6	UniRef100_Q6ZVL6	Cluster: UPF0606 protein KIAA1549L	2	1.0	Homo sapiens	9606
Q6ZW49	UniRef100_Q6ZW49	Cluster: PAX-interacting protein 1	2	1.0	Homo sapiens	9606
Q6ZWJ1	UniRef100_Q6ZWJ1	Cluster: Syntaxin-binding protein 4	2	1.0	Homo sapiens	9606
Q6ZWL3	UniRef100_Q6ZWL3	Cluster: Cytochrome P450 4V2	1	1.0	Homo sapiens	9606
Q709C8	UniRef100_Q709C8	Cluster: Intermembrane lipid transfer protein VPS13C	3	1.0	Homo sapiens	9606
Q70CQ2	UniRef100_Q70CQ2	Cluster: Ubiquitin carboxyl-terminal hydrolase 34	2	1.0	Homo sapiens	9606
Q70EK8	UniRef100_Q70EK8	Cluster: Inactive ubiquitin carboxyl-terminal hydrolase 53	3	1.0	Homo sapiens	9606
Q70EK9	UniRef100_Q70EK9	Cluster: Ubiquitin carboxyl-terminal hydrolase 51	1	1.0	Homo sapiens	9606
Q70EL1	UniRef100_Q70EL1	Cluster: Inactive ubiquitin carboxyl-terminal hydrolase 54	1	1.0	Homo sapiens	9606
Q70IA6	UniRef100_Q70IA6	Cluster: MOB kinase activator 2	10	1.0	Simiiformes	314293
Q70J99	UniRef100_Q70J99	Cluster: Protein unc-13 homolog D	3	1.0	Homo sapiens	9606
Q8WLQ7	UniRef100_Q70Q10	Cluster: MHC class II antigen	12	1.0	Homo sapiens	9606
Q70SY1	UniRef100_Q70SY1	Cluster: Cyclic AMP-responsive element-binding protein 3-like protein 2	2	1.0	Homo sapiens	9606
Q71F23	UniRef100_Q71F23	Cluster: Centromere protein U	1	1.0	Homo sapiens	9606
Q71JB2	UniRef100_Q71JB2	Cluster: Uncharacterized protein FP15737	1	1.0	Homo sapiens	9606
Q71RC2	UniRef100_Q71RC2	Cluster: La-related protein 4	3	1.0	Homo sapiens	9606
Q71RG4	UniRef100_Q71RG4	Cluster: Transmembrane and ubiquitin-like domain-containing protein 2	3	1.0	Homininae	207598
Q71U36	UniRef100_Q71U36	Cluster: Tubulin alpha-1A chain	83	1.0	Euteleostomi	117571
Q71UM5	UniRef100_Q71UM5	Cluster: Ribosomal protein eS27-like	91	1.0	Eutheria	9347
Q75L30	UniRef100_Q75L30	Cluster: Putative uncharacterized protein FLJ92257	1	1.0	Homo sapiens	9606
Q75N03	UniRef100_Q75N03	Cluster: E3 ubiquitin-protein ligase Hakai	4	1.0	Homininae	207598
Q765P7	UniRef100_Q765P7	Cluster: Protein MTSS 2	2	1.0	Homininae	207598
Q76FK4	UniRef100_Q76FK4	Cluster: Nucleolar protein 8	8	1.0	Homo sapiens	9606
Q76G19	UniRef100_Q76G19	Cluster: PDZ domain-containing protein 4	2	1.0	Homo sapiens	9606
Q76L83	UniRef100_Q76L83	Cluster: Putative Polycomb group protein ASXL2	1	1.0	Homo sapiens	9606
Q76M96	UniRef100_Q76M96	Cluster: Coiled-coil domain-containing protein 80	1	1.0	Homo sapiens	9606
Q7KYR7	UniRef100_Q7KYR7	Cluster: Butyrophilin subfamily 2 member A1	3	1.0	Homo sapiens	9606
Q7KZ85	UniRef100_Q7KZ85	Cluster: Transcription elongation factor SPT6	3	1.0	Homo sapiens	9606
Q7KZF4	UniRef100_Q7KZF4	Cluster: Staphylococcal nuclease domain-containing protein 1	3	1.0	Homo sapiens	9606
Q7KZI7	UniRef100_Q7KZI7	Cluster: Serine/threonine-protein kinase MARK2	11	1.0	Hominoidea	314295
Q7KZN9	UniRef100_Q7KZN9	Cluster: Cytochrome c oxidase assembly protein COX15 homolog	5	1.0	Homininae	207598
Q7L014	UniRef100_Q7L014	Cluster: Probable ATP-dependent RNA helicase DDX46	6	1.0	Hominidae	9604
Q7L099	UniRef100_Q7L099	Cluster: Protein RUFY3	10	1.0	Catarrhini	9526
Q7L0R7	UniRef100_Q7L0R7	Cluster: RING finger protein 44	3	1.0	Homo sapiens	9606
Q7L1Q6	UniRef100_Q7L1Q6	Cluster: eIF5-mimic protein 2	99	1.0	Tetrapoda	32523
Q7L211	UniRef100_Q7L211	Cluster: Protein ABHD13	17	1.0	Catarrhini	9526
Q7L266	UniRef100_Q7L266	Cluster: Isoaspartyl peptidase/L-asparaginase	7	1.0	Homo sapiens	9606
Q7L2E3	UniRef100_Q7L2E3	Cluster: ATP-dependent RNA helicase DHX30	2	1.0	Homo sapiens	9606
Q7L2H7	UniRef100_Q7L2H7	Cluster: Eukaryotic translation initiation factor 3 subunit M	59	1.0	Eutheria	9347
Q7L2J0	UniRef100_Q7L2J0	Cluster: 7SK snRNA methylphosphate capping enzyme	3	1.0	Homininae	207598
Q7L3B6	UniRef100_Q7L3B6	Cluster: Hsp90 co-chaperone Cdc37-like 1	1	1.0	Homo sapiens	9606
Q7L4I2	UniRef100_Q7L4I2	Cluster: Arginine/serine-rich coiled-coil protein 2	1	1.0	Homo sapiens	9606
Q7L513	UniRef100_Q7L513	Cluster: Fc receptor-like A	1	1.0	Homo sapiens	9606
Q7L576	UniRef100_Q7L576	Cluster: Cytoplasmic FMR1-interacting protein 1	5	1.0	Homo sapiens	9606
Q7L591	UniRef100_Q7L591	Cluster: Docking protein 3	3	1.0	Homo sapiens	9606
Q7L592	UniRef100_Q7L592	Cluster: Protein arginine methyltransferase NDUFAF7, mitochondrial	6	1.0	Homininae	207598
Q7L5D6	UniRef100_Q7L5D6	Cluster: Golgi to ER traffic protein 4 homolog	6	1.0	Homo sapiens	9606
Q7L5N1	UniRef100_Q7L5N1	Cluster: COP9 signalosome complex subunit 6	10	1.0	Homininae	207598
Q7L622	UniRef100_Q7L622	Cluster: G2/M phase-specific E3 ubiquitin-protein ligase	9	1.0	Homo sapiens	9606
Q7L7V1	UniRef100_Q7L7V1	Cluster: Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32	2	1.0	Homo sapiens	9606
Q7L804	UniRef100_Q7L804	Cluster: Rab11 family-interacting protein 2	1	1.0	Homo sapiens	9606
Q7L8L6	UniRef100_Q7L8L6	Cluster: FAST kinase domain-containing protein 5, mitochondrial	1	1.0	Homo sapiens	9606
Q7L945	UniRef100_Q7L945	Cluster: Zinc finger protein 627	2	1.0	Homininae	207598
Q7L9L4	UniRef100_Q7L9L4	Cluster: MOB kinase activator 1B	112	1.0	Amniota	32524
Q7LBR1	UniRef100_Q7LBR1	Cluster: Charged multivesicular body protein 1b	31	1.0	Eutheria	9347
Q7LDG7	UniRef100_Q7LDG7	Cluster: RAS guanyl-releasing protein 2	3	1.0	Homo sapiens	9606
Q7LGA3	UniRef100_Q7LGA3	Cluster: Heparan sulfate 2-O-sulfotransferase 1	4	1.0	Homininae	207598
Q7Z2F6	UniRef100_Q7Z2F6	Cluster: KRAB domain-containing protein 5	1	1.0	Homo sapiens	9606
Q7Z2K6	UniRef100_Q7Z2K6	Cluster: Endoplasmic reticulum metallopeptidase 1	3	1.0	Homo sapiens	9606
Q7Z2K8	UniRef100_Q7Z2K8	Cluster: G protein-regulated inducer of neurite outgrowth 1	1	1.0	Homo sapiens	9606
Q7Z2W4	UniRef100_Q7Z2W4	Cluster: Zinc finger CCCH-type antiviral protein 1	2	1.0	Homo sapiens	9606
Q7Z2Z2	UniRef100_Q7Z2Z2	Cluster: Elongation factor-like GTPase 1	3	1.0	Homo sapiens	9606
Q7Z304	UniRef100_Q7Z304	Cluster: MAM domain-containing protein 2	2	1.0	Homo sapiens	9606
Q7Z309	UniRef100_Q7Z309	Cluster: PABIR family member 2	6	1.0	Hominoidea	314295
Q7Z388	UniRef100_Q7Z388	Cluster: Probable C-mannosyltransferase DPY19L4	2	1.0	Homo sapiens	9606
Q7Z392	UniRef100_Q7Z392	Cluster: Trafficking protein particle complex subunit 11	1	1.0	Homo sapiens	9606
Q7Z3B4	UniRef100_Q7Z3B4	Cluster: Nucleoporin p54	2	1.0	Homo sapiens	9606
Q7Z3D6	UniRef100_Q7Z3D6	Cluster: D-glutamate cyclase, mitochondrial	1	1.0	Homo sapiens	9606
Q7Z3E2	UniRef100_Q7Z3E2	Cluster: Coiled-coil domain-containing protein 186	4	1.0	Homo sapiens	9606
Q7Z3E9	UniRef100_Q7Z3E9	Cluster: Uncharacterized protein DKFZp686J1286 (Fragment)	1	1.0	Homo sapiens	9606
Q7Z3G6	UniRef100_Q7Z3G6	Cluster: Prickle-like protein 2	3	1.0	Homo sapiens	9606
Q7Z3K3	UniRef100_Q7Z3K3	Cluster: Pogo transposable element with ZNF domain	12	1.0	Hominidae	9604
Q7Z3T8	UniRef100_Q7Z3T8	Cluster: Zinc finger FYVE domain-containing protein 16	2	1.0	Homo sapiens	9606
Q7Z3U7	UniRef100_Q7Z3U7	Cluster: Protein MON2 homolog	3	1.0	Homo sapiens	9606
Q7Z401	UniRef100_Q7Z401	Cluster: C-myc promoter-binding protein	1	1.0	Homo sapiens	9606
Q7Z406	UniRef100_Q7Z406	Cluster: Myosin-14	1	1.0	Homo sapiens	9606
Q7Z412	UniRef100_Q7Z412	Cluster: Peroxisome assembly protein 26	2	1.0	Homo sapiens	9606
Q7Z417	UniRef100_Q7Z417	Cluster: FMR1-interacting protein NUFIP2	2	1.0	Homo sapiens	9606
Q7Z419	UniRef100_Q7Z419	Cluster: E3 ubiquitin-protein ligase RNF144B	5	1.0	Homininae	207598
Q7Z422	UniRef100_Q7Z422	Cluster: SUZ domain-containing protein 1	16	1.0	Catarrhini	9526
Q7Z429	UniRef100_Q7Z429	Cluster: Protein lifeguard 1	8	1.0	Hominidae	9604
Q7Z434	UniRef100_Q7Z434	Cluster: Mitochondrial antiviral-signaling protein	2	1.0	Homo sapiens	9606
Q7Z460	UniRef100_Q7Z460	Cluster: CLIP-associating protein 1	2	1.0	Homininae	207598
Q7Z494	UniRef100_Q7Z494	Cluster: Nephrocystin-3	1	1.0	Homo sapiens	9606
Q7Z4F1	UniRef100_Q7Z4F1	Cluster: Low-density lipoprotein receptor-related protein 10	2	1.0	Homo sapiens	9606
Q7Z4G1	UniRef100_Q7Z4G1	Cluster: COMM domain-containing protein 6	3	1.0	Simiiformes	314293
Q7Z4H7	UniRef100_Q7Z4H7	Cluster: HAUS augmin-like complex subunit 6	4	1.0	Homo sapiens	9606
Q7Z4H8	UniRef100_Q7Z4H8	Cluster: Protein O-glucosyltransferase 3	3	1.0	Homo sapiens	9606
Q7Z4L5	UniRef100_Q7Z4L5	Cluster: Tetratricopeptide repeat protein 21B	4	1.0	Homo sapiens	9606
Q7Z4L9	UniRef100_Q7Z4L9	Cluster: Protein phosphatase 1 regulatory subunit 42	1	1.0	Homo sapiens	9606
Q7Z4Q2	UniRef100_Q7Z4Q2	Cluster: HEAT repeat-containing protein 3	1	1.0	Homo sapiens	9606
Q7Z4V0	UniRef100_Q7Z4V0	Cluster: Zinc finger protein 438	3	1.0	Homo sapiens	9606
Q7Z570	UniRef100_Q7Z570	Cluster: Zinc finger protein 804A	1	1.0	Homo sapiens	9606
Q7Z586	UniRef100_Q7Z586	Cluster: Uncharacterized protein (Fragment)	1	1.0	Homo sapiens	9606
Q7Z591	UniRef100_Q7Z591	Cluster: Microtubule organization protein AKNA	5	1.0	Homo sapiens	9606
Q7Z5G4	UniRef100_Q7Z5G4	Cluster: Golgin subfamily A member 7	81	1.0	Eutheria	9347
Q7Z5J4	UniRef100_Q7Z5J4	Cluster: Retinoic acid-induced protein 1	2	1.0	Homo sapiens	9606
Q7Z5K2	UniRef100_Q7Z5K2	Cluster: Wings apart-like protein homolog	1	1.0	Homo sapiens	9606
Q7Z5L9	UniRef100_Q7Z5L9	Cluster: Interferon regulatory factor 2-binding protein 2	3	1.0	Homo sapiens	9606
Q7Z5R6	UniRef100_Q7Z5R6	Cluster: Amyloid beta A4 precursor protein-binding family B member 1-interacting protein	1	1.0	Homo sapiens	9606
Q7Z6B0	UniRef100_Q7Z6B0	Cluster: Coiled-coil domain-containing protein 91	7	1.0	Homo sapiens	9606
Q7Z6E9	UniRef100_Q7Z6E9	Cluster: E3 ubiquitin-protein ligase RBBP6	2	1.0	Homo sapiens	9606
Q7Z6I6	UniRef100_Q7Z6I6	Cluster: Rho GTPase-activating protein 30	2	1.0	Homo sapiens	9606
Q7Z6J0	UniRef100_Q7Z6J0	Cluster: E3 ubiquitin-protein ligase SH3RF1	2	1.0	Homo sapiens	9606
Q7Z6J2	UniRef100_Q7Z6J2	Cluster: Protein TAMALIN	3	1.0	Homo sapiens	9606
Q7Z6J9	UniRef100_Q7Z6J9	Cluster: tRNA-splicing endonuclease subunit Sen54	3	1.0	Homo sapiens	9606
Q7Z6K1	UniRef100_Q7Z6K1	Cluster: THAP domain-containing protein 5	3	1.0	Homo sapiens	9606
Q7Z6K3	UniRef100_Q7Z6K3	Cluster: Protein prenyltransferase alpha subunit repeat-containing protein 1	2	1.0	Homo sapiens	9606
Q7Z6V5	UniRef100_Q7Z6V5	Cluster: tRNA-specific adenosine deaminase 2	1	1.0	Homo sapiens	9606
Q7Z6Z7	UniRef100_Q7Z6Z7	Cluster: E3 ubiquitin-protein ligase HUWE1	4	1.0	Homo sapiens	9606
Q7Z739	UniRef100_Q7Z739	Cluster: YTH domain-containing family protein 3	12	1.0	Euarchontoglires	314146
Q7Z7A1	UniRef100_Q7Z7A1	Cluster: Centriolin	1	1.0	Homo sapiens	9606
Q7Z7B0	UniRef100_Q7Z7B0	Cluster: Filamin-A-interacting protein 1	4	1.0	Homo sapiens	9606
Q7Z7E8	UniRef100_Q7Z7E8	Cluster: Ubiquitin-conjugating enzyme E2 Q1	22	1.0	Boreoeutheria	1437010
Q7Z7F0	UniRef100_Q7Z7F0	Cluster: KH homology domain-containing protein 4	11	1.0	Catarrhini	9526
Q7Z7G0	UniRef100_Q7Z7G0	Cluster: Target of Nesh-SH3	1	1.0	Homo sapiens	9606
Q7Z7H8	UniRef100_Q7Z7H8	Cluster: Large ribosomal subunit protein uL10m	2	1.0	Homo sapiens	9606
Q7Z7M0	UniRef100_Q7Z7M0	Cluster: Multiple epidermal growth factor-like domains protein 8	1	1.0	Homo sapiens	9606
Q86SE9	UniRef100_Q86SE9	Cluster: Polycomb group RING finger protein 5	9	1.0	Catarrhini	9526
Q86SG4	UniRef100_Q86SG4	Cluster: Putative Dresden prostate carcinoma protein 2	2	1.0	Homo sapiens	9606
Q86SJ2	UniRef100_Q86SJ2	Cluster: Amphoterin-induced protein 2	9	1.0	Catarrhini	9526
Q86SQ0	UniRef100_Q86SQ0	Cluster: Pleckstrin homology-like domain family B member 2	2	1.0	Homo sapiens	9606
Q86SQ7	UniRef100_Q86SQ7	Cluster: Serologically defined colon cancer antigen 8	3	1.0	Homo sapiens	9606
Q86SZ2	UniRef100_Q86SZ2	Cluster: Trafficking protein particle complex subunit 6B	81	1.0	Eutheria	9347
Q86T23	UniRef100_Q86T23	Cluster: Putative ciliary rootlet coiled-coil protein-like 1 protein	1	1.0	Homo sapiens	9606
Q86T24	UniRef100_Q86T24	Cluster: Transcriptional regulator Kaiso	1	1.0	Homo sapiens	9606
Q86TA4	UniRef100_Q86TA4	Cluster: Putative uncharacterized protein FLJ44553	1	1.0	Homo sapiens	9606
Q86TB9	UniRef100_Q86TB9	Cluster: Protein PAT1 homolog 1	4	1.0	Homo sapiens	9606
Q86TG1	UniRef100_Q86TG1	Cluster: Transmembrane protein 150A	8	1.0	Catarrhini	9526
Q86TG7	UniRef100_Q86TG7	Cluster: Retrotransposon-derived protein PEG10	2	1.0	Homo sapiens	9606
Q86TI2	UniRef100_Q86TI2	Cluster: Dipeptidyl peptidase 9	2	1.0	Homo sapiens	9606
Q86TM6	UniRef100_Q86TM6	Cluster: E3 ubiquitin-protein ligase synoviolin	1	1.0	Homo sapiens	9606
Q86U28	UniRef100_Q86U28	Cluster: Iron-sulfur cluster assembly 2 homolog, mitochondrial	1	1.0	Homo sapiens	9606
Q86U32	UniRef100_Q86U32	Cluster: Full-length cDNA clone CS0DF038YO05 of Fetal brain of Homo sapiens (human)	19	1.0	Amniota	32524
Q86U38	UniRef100_Q86U38	Cluster: Nucleolar protein 9	1	1.0	Homo sapiens	9606
Q86U42	UniRef100_Q86U42	Cluster: Polyadenylate-binding protein 2	38	1.0	Boreoeutheria	1437010
Q86U70	UniRef100_Q86U70	Cluster: LIM domain-binding protein 1	39	1.0	Euarchontoglires	314146
Q86U86	UniRef100_Q86U86	Cluster: Protein polybromo-1	3	1.0	Homo sapiens	9606
Q86UA1	UniRef100_Q86UA1	Cluster: Pre-mRNA-processing factor 39	1	1.0	Homo sapiens	9606
Q86UD0	UniRef100_Q86UD0	Cluster: Suppressor APC domain-containing protein 2	1	1.0	Homo sapiens	9606
Q86UE4	UniRef100_Q86UE4	Cluster: Protein LYRIC	2	1.0	Homo sapiens	9606
Q86UL3	UniRef100_Q86UL3	Cluster: Glycerol-3-phosphate acyltransferase 4	3	1.0	Homo sapiens	9606
Q86UL8	UniRef100_Q86UL8	Cluster: Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2	1	1.0	Homo sapiens	9606
Q86UN3	UniRef100_Q86UN3	Cluster: Reticulon-4 receptor-like 2	1	1.0	Homo sapiens	9606
Q86UP2	UniRef100_Q86UP2	Cluster: Kinectin	5	1.0	Homo sapiens	9606
Q86UR1	UniRef100_Q86UR1	Cluster: NADPH oxidase activator 1	1	1.0	Homo sapiens	9606
Q86UR5	UniRef100_Q86UR5	Cluster: Regulating synaptic membrane exocytosis protein 1	5	1.0	Homininae	207598
Q86UT6	UniRef100_Q86UT6	Cluster: NLR family member X1	6	1.0	Homo sapiens	9606
Q86UV5	UniRef100_Q86UV5	Cluster: Ubiquitin carboxyl-terminal hydrolase 48	3	1.0	Homo sapiens	9606
Q86UW4	UniRef100_Q86UW4	Cluster: Uncharacterized protein POLR2J2 (Fragment)	1	1.0	Homo sapiens	9606
Q86UW6	UniRef100_Q86UW6	Cluster: NEDD4-binding protein 2	2	1.0	Homo sapiens	9606
Q86UW7	UniRef100_Q86UW7	Cluster: Calcium-dependent secretion activator 2	1	1.0	Homo sapiens	9606
Q86UX7	UniRef100_Q86UX7	Cluster: Fermitin family homolog 3	3	1.0	Homininae	207598
Q86UY0	UniRef100_Q86UY0	Cluster: protein disulfide-isomerase	1	1.0	Homo sapiens	9606
Q86V20	UniRef100_Q86V20	Cluster: Shieldin complex subunit 2	1	1.0	Homo sapiens	9606
Q86V48	UniRef100_Q86V48	Cluster: Leucine zipper protein 1	4	1.0	Hominidae	9604
Q86V81	UniRef100_Q86V81	Cluster: THO complex subunit 4	2	1.0	Homo sapiens	9606
Q86V87	UniRef100_Q86V87	Cluster: FHF complex subunit HOOK-interacting protein 2B	2	1.0	Homo sapiens	9606
Q86V97	UniRef100_Q86V97	Cluster: Kelch repeat and BTB domain-containing protein 6	4	1.0	Catarrhini	9526
Q86VB7	UniRef100_Q86VB7	Cluster: Scavenger receptor cysteine-rich type 1 protein M130	1	1.0	Homo sapiens	9606
Q86VD7	UniRef100_Q86VD7	Cluster: Mitochondrial coenzyme A transporter SLC25A42	5	1.0	Homininae	207598
Q86VE0	UniRef100_Q86VE0	Cluster: Myb-related transcription factor, partner of profilin	1	1.0	Homo sapiens	9606
Q86VG3	UniRef100_Q86VG3	Cluster: Intraflagellar transport-associated protein	3	1.0	Homo sapiens	9606
Q86VI1	UniRef100_Q86VI1	Cluster: Exocyst complex component 3-like protein	3	1.0	Homo sapiens	9606
Q86VM9	UniRef100_Q86VM9	Cluster: Zinc finger CCCH domain-containing protein 18	1	1.0	Homo sapiens	9606
Q86VP1	UniRef100_Q86VP1	Cluster: Tax1-binding protein 1	1	1.0	Homo sapiens	9606
Q86VP6	UniRef100_Q86VP6	Cluster: Cullin-associated NEDD8-dissociated protein 1	63	1.0	Boreoeutheria	1437010
Q86VQ0	UniRef100_Q86VQ0	Cluster: Lebercilin	3	1.0	Homo sapiens	9606
Q86VS8	UniRef100_Q86VS8	Cluster: Protein Hook homolog 3	5	1.0	Hominidae	9604
Q86VU5	UniRef100_Q86VU5	Cluster: Catechol O-methyltransferase domain-containing protein 1	1	1.0	Homo sapiens	9606
Q86VV8	UniRef100_Q86VV8	Cluster: Rotatin	1	1.0	Homo sapiens	9606
Q86VX2	UniRef100_Q86VX2	Cluster: COMM domain-containing protein 7	5	1.0	Hominidae	9604
Q86W33	UniRef100_Q86W33	Cluster: Transmembrane protein adipocyte-associated 1	5	1.0	Homo sapiens	9606
Q86W92	UniRef100_Q86W92	Cluster: Liprin-beta-1	3	1.0	Homo sapiens	9606
Q86WH2	UniRef100_Q86WH2	Cluster: Ras association domain-containing protein 3	3	1.0	Homininae	207598
Q86WJ1	UniRef100_Q86WJ1	Cluster: Chromodomain-helicase-DNA-binding protein 1-like	9	1.0	Homo sapiens	9606
Q86WN1	UniRef100_Q86WN1	Cluster: F-BAR and double SH3 domains protein 1	1	1.0	Homo sapiens	9606
Q86WP2	UniRef100_Q86WP2	Cluster: Vasculin	2	1.0	Homininae	207598
Q86WV6	UniRef100_Q86WV6	Cluster: Stimulator of interferon genes protein	4	1.0	Homo sapiens	9606
Q86WZ6	UniRef100_Q86WZ6	Cluster: Zinc finger protein 227	5	1.0	Homo sapiens	9606
Q86X29	UniRef100_Q86X29	Cluster: Lipolysis-stimulated lipoprotein receptor	2	1.0	Homo sapiens	9606
Q86X45	UniRef100_Q86X45	Cluster: Dynein axonemal assembly factor 11	1	1.0	Homo sapiens	9606
Q86X52	UniRef100_Q86X52	Cluster: Chondroitin sulfate synthase 1	1	1.0	Homo sapiens	9606
Q86X55	UniRef100_Q86X55	Cluster: Histone-arginine methyltransferase CARM1	1	1.0	Homo sapiens	9606
Q86X95	UniRef100_Q86X95	Cluster: Corepressor interacting with RBPJ 1	1	1.0	Homo sapiens	9606
Q86XD5	UniRef100_Q86XD5	Cluster: Protein FAM131B	1	1.0	Homo sapiens	9606
Q86XE0	UniRef100_Q86XE0	Cluster: Sorting nexin-32	1	1.0	Homo sapiens	9606
Q86XI2	UniRef100_Q86XI2	Cluster: Condensin-2 complex subunit G2	1	1.0	Homo sapiens	9606
Q86XI8	UniRef100_Q86XI8	Cluster: Uncharacterized protein ZSWIM9	1	1.0	Homo sapiens	9606
Q86XK2	UniRef100_Q86XK2	Cluster: F-box only protein 11	2	1.0	Simiiformes	314293
Q86XL3	UniRef100_Q86XL3	Cluster: Ankyrin repeat and LEM domain-containing protein 2	4	1.0	Homo sapiens	9606
